120	SessionPassword	Unique Super Secret Password2
120	child	138
120	CollaborationServer	http://localhost:8088/tapi/template
120	label	Christoph Valentin
120	parent	contactapp_relationship
120	y	118
120	x	176
120	property_file	motion/gedda/session1.sdp
120	window_y	52
120	icon_height	168
120	v	0
120	window_x	101
120	fg	0 0 255
120	t	3456677 5678899
120	s	yottzumm2
120	height	485
120	o	yottzumm2 123456789 123459999 IN IP4 lc-soc-lc.at
120	width	723
120	m	application 8443 TCP/WSS/C3P *
120	icon_dirty	1
120	icon	male.gif
120	WebSocket	null
120	EmailAddress	yottzumm@gmail.com
120	c	IN IP4 lc-soc-lc.at
120	a	c3p-object:obj2
120	bitmap	background.gif
relationships_relationship	fg	0 0 255
relationships_relationship	width	439
relationships_relationship	child	137
relationships_relationship	visible	true
relationships_relationship	window_y	292
relationships_relationship	window_x	544
relationships_relationship	relationship	parental
relationships_relationship	icon	relationships.gif
relationships_relationship	y	4
relationships_relationship	label	Relationships
relationships_relationship	x	116
relationships_relationship	parent	base
relationships_relationship	icon_width	48
relationships_relationship	icon_height	48
relationships_relationship	height	192
flowsover_relationship	fg	0 0 255
flowsover_relationship	child	flowsover_parent
flowsover_relationship	relationship	parental
flowsover_relationship	y	10
flowsover_relationship	icon	flowsover.gif
flowsover_relationship	label	Flows Over
flowsover_relationship	x	238
flowsover_relationship	parent	relationships_parent
flowsover_relationship	icon_width	64
flowsover_relationship	icon_height	64
contactapp_parent	width	810
contactapp_parent	visible	false
contactapp_parent	window_y	151
contactapp_parent	window_x	729
contactapp_parent	y	47
contactapp_parent	bitmap	background.gif
contactapp_parent	x	1044
contactapp_parent	icon_height	1080
contactapp_parent	icon_width	1080
contactapp_parent	height	500
classes_relationship	fg	0 0 255
classes_relationship	width	448
classes_relationship	child	126
classes_relationship	visible	true
classes_relationship	window_y	271
classes_relationship	window_x	52
classes_relationship	relationship	parental
classes_relationship	icon	classes.gif
classes_relationship	y	13
classes_relationship	label	Classes
classes_relationship	x	71
classes_relationship	parent	base
classes_relationship	icon_width	48
classes_relationship	icon_height	48
classes_relationship	height	278
flag_relationship	x	681
flag_relationship	fg	0 0 255
flag_relationship	label	State
flag_relationship	parent	classes
flag_relationship	icon	flag.gif
flag_relationship	y	131
flag_relationship	child	flag_parent
flag_relationship	relationship	parental
147	fg	0 0 255
147	child	group_parent
147	relationship	parental
147	y	95
147	icon	group.gif
147	label	Web3D Consortium
147	x	365
147	parent	142
147	icon_width	64
147	icon_height	79
145	fg	0 0 255
145	child	male_parent
145	relationship	parental
145	y	102
145	icon	male.gif
145	label	Don Brutzman
145	x	117
145	parent	142
145	icon_width	64
145	icon_height	89
classes_parent	x	32
classes_parent	height	262
classes_parent	window_y	521
classes_parent	window_x	32
classes_parent	width	347
classes_parent	visible	false
classes_parent	y	521
144	fg	0 0 255
144	width	1080
144	child	146
144	window_y	197
144	visible	false
144	window_x	223
144	relationship	parental
144	y	91
144	icon	male.gif
144	label	Joe Williams
144	x	242
144	parent	142
144	icon_width	64
144	icon_height	89
144	height	1080
flowsover_parent	height	200
flowsover_parent	width	400
112	fg	0 0 255
112	child	connect_parent
112	relationship	parental
112	y	14
112	icon	connect.gif
112	label	is connected to
112	x	312
112	parent	relationships_relationship
112	icon_width	64
112	icon_height	64
111	fg	0 0 255
111	child	flowsover_parent
111	relationship	parental
111	y	11
111	icon	flowsover.gif
111	label	Flows Over
111	x	230
111	parent	relationships_relationship
111	icon_width	64
111	icon_height	64
142	fg	0 0 255
142	width	750
142	child	143
142	window_y	568
142	visible	true
142	window_x	215
142	relationship	parental
142	y	221
142	icon	group.gif
142	label	Contact Group
142	x	400
142	parent	contactapp_relationship
142	icon_width	64
142	icon_height	79
142	height	361
110	fg	0 0 255
110	child	flow_parent
110	relationship	parental
110	y	12
110	icon	flow2.gif
110	label	Flow
110	x	166
110	parent	relationships_relationship
110	icon_width	48
110	icon_height	48
site_parent	x	115
site_parent	height	591
site_parent	width	928
site_parent	visible	false
site_parent	y	121
partof_relationship	fg	0 0 255
partof_relationship	child	partof_parent
partof_relationship	relationship	parental
partof_relationship	y	3
partof_relationship	icon	partof.gif
partof_relationship	label	Part of
partof_relationship	x	18
partof_relationship	parent	relationships_parent
partof_relationship	icon_width	64
partof_relationship	icon_height	64
contactapp_relationship	fg	0 0 255
contactapp_relationship	width	837
contactapp_relationship	child	136
contactapp_relationship	visible	true
contactapp_relationship	window_y	60
contactapp_relationship	window_x	1010
contactapp_relationship	relationship	parental
contactapp_relationship	icon	flag.gif
contactapp_relationship	y	7
contactapp_relationship	label	Contact App
contactapp_relationship	x	3
contactapp_relationship	parent	base
contactapp_relationship	icon_width	64
contactapp_relationship	icon_height	64
contactapp_relationship	height	645
flow_relationship	fg	0 0 255
flow_relationship	child	flow_parent
flow_relationship	relationship	parental
flow_relationship	y	17
flow_relationship	icon	flow2.gif
flow_relationship	label	Flow
flow_relationship	x	176
flow_relationship	parent	relationships_parent
flow_relationship	icon_width	48
flow_relationship	icon_height	48
